Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-01-02,130.0,133.74,129.6,132.92,8786369.0,0.0,1.0,129.77337703089046,133.50685726239453,129.37407433233386,132.68828673035352,8786369.0
2018-12-31,131.68,132.44,130.23,131.94,7976007.0,0.0,1.0,131.4504483648281,132.2091234920856,130.00297608256048,131.70999511888988,7976007.0
2018-12-28,133.08,133.62,129.66,130.94,7381342.0,0.0,1.0,132.84800780977616,133.38706645282755,129.43396973711734,130.71173837249842,7381342.0
2018-12-27,127.99,132.01,126.52,132.01,10882979.0,0.0,1.0,127.7668809706436,131.7798730911373,126.29944355344814,131.7798730911373,10882979.0
2018-12-26,123.02,130.24,123.0,130.23,13499510.0,0.0,1.0,122.80554494107803,130.01295865002442,122.7855798061502,130.00297608256048,13499510.0
2018-12-24,122.08,125.21,121.6,121.73,8617681.0,0.0,1.0,121.86718359947004,124.99172721567533,121.38802036120214,121.51779373823304,8617681.0
2018-12-21,127.18,130.33,122.9501,124.26,25448609.0,0.0,1.0,126.95829300606653,130.10280175719964,122.73576679450527,124.04338330660345,25448609.0
2018-12-20,130.16,132.01,127.15,128.76,18091669.0,0.0,1.0,129.93309811031307,131.7798730911373,126.92834530367477,128.53553866536504,18091669.0
2018-12-19,132.93,135.87,129.52,131.26,13818488.0,0.0,1.0,132.69826929781746,135.63314413220834,129.29421379262254,131.0311805313437,13818488.0
2018-12-18,132.29,134.17,131.8,132.66,12762021.0,0.0,1.0,132.0593849801269,133.93610766334285,131.5702391743951,132.42873997629175,12762021.0
2018-12-17,134.21,134.43,130.69,131.4,11795718.0,0.0,1.0,133.9760379331985,134.19565441740465,130.46217418590055,131.17093647583852,11795718.0
2018-12-14,135.69,136.72,134.55,135.09,9350116.0,0.0,1.0,135.4534579178579,136.4816623666411,134.31544522697163,134.85450387002302,9350116.0
2018-12-13,138.3,139.13,136.15,137.54,8778314.0,0.0,1.0,138.05890802593962,138.88746112544453,135.91265602119796,137.30023289868208,8778314.0
2018-12-12,139.3,140.88,137.75,137.8,10386039.0,0.0,1.0,139.05716477233108,140.6344104316296,137.50986681542432,137.55977965274388,10386039.0
2018-12-11,139.94,140.05,135.92,136.81,12466006.0,0.0,1.0,139.6960490900216,139.80585733212467,135.6830569695279,136.57150547381633,12466006.0
2018-12-10,136.25,138.27,134.8555,137.88,15743537.0,0.0,1.0,136.0124816958371,138.02896032354786,134.62041266299423,137.6396401924552,15743537.0
2018-12-07,140.82,142.13,135.9938,137.11,14007571.0,0.0,1.0,140.5745150268461,141.88223136461892,135.7567283174116,136.8709824977338,14007571.0
2018-12-06,135.04,141.11,133.48,141.05,16388929.0,0.0,1.0,134.80459103270343,140.86400948329964,133.24731050833273,140.80411407851614,16388929.0
2018-12-04,143.13,144.35,138.5,138.64,13987121.0,0.0,1.0,142.88048811101038,144.09836134160795,138.2585593752179,138.3983153197127,13987121.0
2018-12-03,145.0,145.72,143.855,145.0,11281447.0,0.0,1.0,144.74722822676242,145.4659730841643,143.60422425214418,144.74722822676242,11281447.0
2018-11-30,139.01,142.26,138.63,141.71,11360863.0,0.0,1.0,138.76767031587755,142.0120047416498,138.3883327522488,141.4629635311345,11360863.0
2018-11-29,140.69,140.7,138.71,139.1,8751506.0,0.0,1.0,140.4447416498152,140.4547242172791,138.46819329196012,138.85751342305278,8751506.0
2018-11-28,137.07,141.54,136.8686,141.38,11265076.0,0.0,1.0,136.8310522278781,141.29325988424796,136.63000331915487,141.13353880482532,11265076.0
2018-11-27,135.28,136.31,134.12,135.91,7875024.0,0.0,1.0,135.04417265183739,136.0723771006206,133.88619482602329,135.673074402064,7875024.0
2018-11-26,134.6,136.52,134.25,135.94,9143980.0,0.0,1.0,134.36535806429117,136.2820110173628,134.01596820305417,135.70302210445575,9143980.0
2018-11-23,132.59,134.25,132.49,132.87,3676032.0,0.0,1.0,132.35886200404434,134.01596820305417,132.2590363294052,132.63837389303396,3676032.0
