,Date,Open,High,Low,Close,Volume,Dividend
0,2018-10-01,113.37,114.61,113.04,113.5,10146941.0,0.0
1,2018-10-02,113.36,114.12,112.8128,113.97,13750635.0,0.0
2,2018-10-03,114.94,115.66,114.48,115.04,17141962.0,0.0
3,2018-10-04,114.55,116.81,114.21,115.27,16356138.0,0.8
4,2018-10-05,115.83,116.1,114.015,114.62,13775899.0,0.0
5,2018-10-08,114.25,115.78,113.3534,115.32,14369230.0,0.0
6,2018-10-09,114.67,115.03,113.67,114.52,14065547.0,0.0
7,2018-10-10,114.7,114.95,111.47,111.47,23085079.0,0.0
8,2018-10-11,110.97,111.47,107.38,108.13,33705616.0,0.0
9,2018-10-12,110.37,110.83,105.6,106.95,32067959.0,0.0
10,2018-10-15,107.2,108.85,106.32,106.34,18899754.0,0.0
11,2018-10-16,107.16,108.78,106.73,108.62,19301350.0,0.0
12,2018-10-17,108.38,110.8,108.23,109.83,18794482.0,0.0
13,2018-10-18,109.02,109.84,107.81,108.09,17581080.0,0.0
14,2018-10-19,107.65,109.22,107.27,107.91,15233804.0,0.0
15,2018-10-22,108.15,108.34,106.1132,106.36,16194402.0,0.0
16,2018-10-23,104.2,106.16,103.7,105.25,21406813.0,0.0
17,2018-10-24,104.76,105.03,102.9068,103.29,23157581.0,0.0
18,2018-10-25,104.18,105.9,103.72,104.86,17464708.0,0.0
19,2018-10-26,104.0,104.56,102.73,103.42,19173877.0,0.0
20,2018-10-29,104.46,106.63,103.7,104.85,18445175.0,0.0
21,2018-10-30,105.71,106.98,104.86,106.7,18019681.0,0.0
22,2018-10-31,108.08,110.48,107.79,109.02,20859992.0,0.0
23,2018-11-01,109.62,110.22,108.32,108.98,13065023.0,0.0
24,2018-11-02,109.9,110.81,107.49,108.38,19009518.0,0.0
25,2018-11-05,108.61,109.29,108.42,109.09,10276448.0,0.0
26,2018-11-06,108.67,109.67,107.76,109.6,10822716.0,0.0
27,2018-11-07,110.37,111.73,109.35,111.48,12679585.0,0.0
28,2018-11-08,111.01,112.925,111.0,112.38,11662499.0,0.0
29,2018-11-09,112.23,112.36,110.83,111.29,10432161.0,0.0
30,2018-11-12,111.42,111.94,108.6,108.95,13279671.0,0.0
31,2018-11-13,109.1,111.12,109.1,109.59,13746059.0,0.0
32,2018-11-14,110.23,110.71,105.9836,107.33,18361433.0,0.0
33,2018-11-15,108.24,110.08,106.81,110.07,19099954.0,0.0
34,2018-11-16,109.45,110.76,108.55,109.99,13798501.0,0.0
35,2018-11-19,109.96,111.2,109.5282,110.83,13985080.0,0.0
36,2018-11-20,109.78,110.49,107.98,108.45,18936153.0,0.0
37,2018-11-21,109.03,109.61,107.64,107.64,10618854.0,0.0
38,2018-11-23,106.74,107.39,106.06,106.65,6488406.0,0.0
39,2018-11-26,107.72,109.98,107.45,109.26,13945714.0,0.0
40,2018-11-27,108.76,110.03,108.63,109.72,9235390.0,0.0
41,2018-11-28,109.8,111.4,108.87,110.94,13977257.0,0.0
42,2018-11-29,110.27,110.795,109.635,110.06,11144322.0,0.0
43,2018-11-30,109.85,111.32,109.58,111.19,18652458.0,0.0
44,2018-12-03,112.38,112.89,111.74,112.24,16032195.0,0.0
45,2018-12-04,111.6,111.6,106.73,107.23,23553050.0,0.0
46,2018-12-06,105.01,105.36,102.88,105.19,27209129.0,0.0
47,2018-12-07,105.16,106.9817,102.91,103.29,19247446.0,0.0
48,2018-12-10,102.87,103.49,99.28,101.36,23625283.0,0.0
49,2018-12-11,103.13,103.66,100.21,100.37,16858214.0,0.0
50,2018-12-12,101.66,102.9,100.0603,101.02,22620447.0,0.0
51,2018-12-13,101.55,101.97,100.67,101.12,17249201.0,0.0
52,2018-12-14,99.99,101.94,99.86,100.29,19876928.0,0.0
53,2018-12-17,99.77,100.56,98.435,99.01,25111364.0,0.0
54,2018-12-18,99.42,100.89,98.12,98.54,20832236.0,0.0
55,2018-12-19,98.41,100.58,96.6,97.29,28167506.0,0.0
56,2018-12-20,96.61,98.28,95.69,96.45,31825218.0,0.0
57,2018-12-21,96.68,98.43,93.685,94.17,41313933.0,0.0
58,2018-12-24,92.89,94.22,92.14,92.14,17009280.0,0.0
59,2018-12-26,92.69,95.96,91.11,95.96,22542900.0,0.0
60,2018-12-27,94.82,97.15,93.55,97.04,20304683.0,0.0
61,2018-12-28,97.95,98.32,96.44,96.83,17962761.0,0.0
62,2018-12-31,97.59,98.8085,96.77,97.62,13237180.0,0.0
