,Date,Open,High,Low,Close,Volume,Dividend
0,2017-10-02,95.77,96.88,95.46,96.84,13797213.0,0.0
1,2017-10-03,96.83,97.43,96.7739,97.35,9629432.0,0.0
2,2017-10-04,97.3,97.44,96.28,96.36,12161176.0,0.0
3,2017-10-05,96.0,97.4,95.55,97.09,14236219.0,0.56
4,2017-10-06,97.55,97.64,96.47,96.92,10228499.0,0.0
5,2017-10-09,96.96,97.07,96.14,96.41,7765052.0,0.0
6,2017-10-10,96.455,97.18,96.24,97.13,10628358.0,0.0
7,2017-10-11,96.83,97.01,96.14,96.84,14277087.0,0.0
8,2017-10-12,97.3,97.5,95.62,95.99,18251616.0,0.0
9,2017-10-13,95.48,96.71,94.96,95.86,13188490.0,0.0
10,2017-10-16,96.34,97.95,96.34,97.84,12434009.0,0.0
11,2017-10-17,98.07,98.179,97.32,97.62,10335339.0,0.0
12,2017-10-18,98.15,98.55,97.63,97.99,10158626.0,0.0
13,2017-10-19,97.19,98.2,97.09,98.11,9133817.0,0.0
14,2017-10-20,99.28,99.89,98.7301,99.51,15326608.0,0.0
15,2017-10-23,99.51,99.99,99.24,99.34,9236539.0,0.0
16,2017-10-24,99.88,101.19,99.76,100.92,13000267.0,0.0
17,2017-10-25,101.25,101.45,100.19,101.04,12857533.0,0.0
18,2017-10-26,101.35,102.4201,101.32,101.74,13052409.0,0.0
19,2017-10-27,101.43,102.2263,101.05,101.77,10400446.0,0.0
20,2017-10-30,101.13,101.93,100.87,101.41,8838731.0,0.0
21,2017-10-31,101.37,101.7,100.57,100.61,8690197.0,0.0
22,2017-11-01,101.1,101.7,100.73,100.92,8418239.0,0.0
23,2017-11-02,100.87,101.765,100.16,101.59,8731562.0,0.0
24,2017-11-03,101.1,101.525,100.73,101.41,7101575.0,0.0
25,2017-11-06,101.34,101.6874,100.66,100.78,8121534.0,0.0
26,2017-11-07,100.56,100.75,98.25,98.75,18822583.0,0.0
27,2017-11-08,98.27,98.37,97.15,97.64,14259725.0,0.0
28,2017-11-09,97.12,98.215,96.81,97.63,13680578.0,0.0
29,2017-11-10,97.81,98.34,97.5,97.51,9312455.0,0.0
30,2017-11-13,96.69,98.05,96.62,97.86,9301202.0,0.0
31,2017-11-14,97.34,97.78,96.85,97.27,11042725.0,0.0
32,2017-11-15,96.39,98.74,95.95,98.19,15384080.0,0.0
33,2017-11-16,98.53,99.06,98.31,98.47,9777496.0,0.0
34,2017-11-17,97.82,98.41,97.57,98.14,9016866.0,0.0
35,2017-11-20,98.45,99.145,97.76,99.01,9482825.0,0.0
36,2017-11-21,99.5,99.55,98.91,98.93,13389276.0,0.0
37,2017-11-22,99.03,99.5239,98.59,98.64,7341924.0,0.0
38,2017-11-24,98.83,98.9,98.26,98.32,3680043.0,0.0
39,2017-11-27,98.31,99.13,97.93,97.93,13075397.0,0.0
40,2017-11-28,98.21,101.7,97.97,101.36,16772956.0,0.0
41,2017-11-29,102.41,104.22,101.96,103.73,21102517.0,0.0
42,2017-11-30,104.74,106.66,104.04,104.52,23940470.0,0.0
43,2017-12-01,104.9,105.316,102.2,104.79,19682312.0,0.0
44,2017-12-04,107.73,108.4,106.77,106.95,23568271.0,0.0
45,2017-12-05,107.17,107.41,104.12,105.72,17192648.0,0.0
46,2017-12-06,105.41,105.76,104.525,104.93,15333462.0,0.0
47,2017-12-07,103.95,105.185,103.73,104.62,13371103.0,0.0
48,2017-12-08,105.08,105.94,104.34,105.93,13505914.0,0.0
49,2017-12-11,105.72,106.06,105.31,105.62,10591228.0,0.0
50,2017-12-12,105.92,107.37,105.54,106.85,15506053.0,0.0
51,2017-12-13,106.7,107.11,105.48,105.51,15017934.0,0.0
52,2017-12-14,106.015,106.45,104.64,104.66,13033082.0,0.0
53,2017-12-15,105.72,106.52,105.2,106.14,29350126.0,0.0
54,2017-12-18,107.31,107.63,106.48,106.96,12712623.0,0.0
55,2017-12-19,107.29,107.49,106.44,106.51,12149719.0,0.0
56,2017-12-20,107.61,107.7305,106.09,106.14,13089983.0,0.0
57,2017-12-21,106.63,108.07,106.56,107.83,12322897.0,0.0
58,2017-12-22,108.13,108.46,106.805,107.45,14571635.0,0.0
59,2017-12-26,107.2,107.99,106.4,107.02,7403739.0,0.0
60,2017-12-27,106.67,107.29,106.67,107.22,9496548.0,0.0
61,2017-12-28,107.4,107.84,107.1601,107.79,7438655.0,0.0
62,2017-12-29,108.09,108.28,106.94,106.94,8925701.0,0.0
