,Date,Open,High,Low,Close,Volume,Dividend
1149,2014-10-10,207.89,209.57,204.98,204.98,2936209.0,0.0
1148,2014-10-13,204.5,207.75,203.72,204.28,3050989.0,0.0
1147,2014-10-14,204.41,205.9,202.44,202.72,3504558.0,0.0
1146,2014-10-15,200.86,201.97,196.95,200.25,4917018.0,0.0
1145,2014-10-16,197.09,203.21,195.19,203.0,3906360.0,0.0
1144,2014-10-17,204.84,206.57,203.57,206.0,3182890.0,0.0
1143,2014-10-20,205.53,208.2,205.14,207.85,1908694.0,0.0
1142,2014-10-21,209.78,213.38,207.9,213.31,3246420.0,0.0
1141,2014-10-22,213.29,213.95,210.77,210.92,2760538.0,0.0
1140,2014-10-23,213.87,215.9,212.68,214.28,2432423.0,0.0
1139,2014-10-24,213.63,214.15,211.86,213.48,2725447.0,0.0
1138,2014-10-27,213.06,214.73,212.21,213.41,1664727.0,0.0
1137,2014-10-28,214.61,216.86,214.06,216.71,2629322.0,0.0
1136,2014-10-29,216.31,218.4,213.75,214.66,4023813.0,0.0
1135,2014-10-30,228.53,239.28,228.02,236.65,12713956.0,0.0
1134,2014-10-31,237.29,242.5,237.29,241.43,6239076.0,0.0
1133,2014-11-03,240.98,243.2,239.0,241.54,3180493.0,0.0
1132,2014-11-04,239.65,243.01,239.1,242.97,4161127.0,0.0
1131,2014-11-05,244.16,252.34,244.0,249.53,5482112.0,0.0
1130,2014-11-06,249.51,250.9,247.54,250.09,3302987.0,0.0
1129,2014-11-07,250.12,252.43,249.04,252.43,2376945.0,0.0
1128,2014-11-10,251.98,252.4,248.53,250.21,3286334.0,0.0
1127,2014-11-11,249.18,249.88,248.16,249.73,2116944.0,0.0
1126,2014-11-12,248.85,252.16,248.34,251.95,2723811.0,0.48
1125,2014-11-13,252.4,252.4,249.59,250.92,3118307.0,0.0
1124,2014-11-14,251.14,251.16,248.73,248.84,2133091.0,0.0
1123,2014-11-17,248.58,251.43,248.16,249.8,2469173.0,0.0
1122,2014-11-18,249.79,251.7321,249.07,249.73,1912195.0,0.0
1121,2014-11-19,250.23,250.83,247.19,249.86,1660327.0,0.0
1120,2014-11-20,247.53,251.89,247.51,251.67,1674975.0,0.0
1119,2014-11-21,255.14,256.56,252.82,254.22,2971685.0,0.0
1118,2014-11-24,255.0,255.25,253.6,254.62,2276737.0,0.0
1117,2014-11-25,255.36,258.0,254.82,257.26,3241575.0,0.0
1116,2014-11-26,257.48,258.95,255.6005,257.26,1994674.0,0.0
1115,2014-11-28,258.585,259.5,257.9,258.19,1296677.0,0.0
1114,2014-12-01,256.27,260.65,256.27,258.15,2731387.0,0.0
1113,2014-12-02,259.17,260.25,258.225,260.01,2133829.0,0.0
1112,2014-12-03,259.64,261.88,258.69,261.6,2345554.0,0.0
1111,2014-12-04,262.08,262.25,260.052,261.14,1850886.0,0.0
1110,2014-12-05,261.64,263.49,261.0,263.35,1959464.0,0.0
1109,2014-12-08,263.5,265.63,262.52,263.1,3085525.0,0.0
1108,2014-12-09,259.5,264.73,259.5,264.14,2613500.0,0.0
1107,2014-12-10,263.78,264.8399,261.0,261.72,2137713.0,0.0
1106,2014-12-11,262.95,265.58,262.51,263.12,3345939.0,0.0
1105,2014-12-12,260.53,264.45,256.78,256.78,3834438.0,0.0
1104,2014-12-15,258.17,258.85,253.09,256.7,3207793.0,0.0
1103,2014-12-16,252.92,258.45,252.35,253.41,3012351.0,0.0
1102,2014-12-17,254.12,259.56,253.7,259.08,2431708.0,0.0
1101,2014-12-18,261.84,264.45,261.14,264.16,2578878.0,0.0
1100,2014-12-19,263.36,264.58,261.38,261.67,3890887.0,0.0
1099,2014-12-22,262.42,264.31,262.03,264.21,1425832.0,0.0
1098,2014-12-23,265.01,266.42,264.06,265.26,1384479.0,0.0
1097,2014-12-24,265.49,268.85,265.38,267.63,1309397.0,0.0
1096,2014-12-26,267.63,269.32,266.62,266.62,1191889.0,0.0
1095,2014-12-29,266.48,267.7,265.05,265.43,1315611.0,0.0
1094,2014-12-30,265.1,265.38,263.082,264.55,1195355.0,0.0
1093,2014-12-31,265.48,267.25,262.18,262.2,1508124.0,0.0
1092,2015-01-02,263.38,266.75,262.49,265.02,2098520.0,0.0
1091,2015-01-05,263.49,263.4999,258.8652,259.17,3187800.0,0.0
1090,2015-01-06,259.79,260.78,254.855,257.5,2767523.0,0.0
1089,2015-01-07,258.44,261.14,257.45,260.95,2336705.0,0.0
1088,2015-01-08,263.2,265.12,262.63,264.45,2610864.0,0.0
1087,2015-01-09,263.61,264.468,259.7705,260.53,2603223.0,0.0
1086,2015-01-12,261.04,262.0,259.14,260.02,1605964.0,0.0
1085,2015-01-13,262.02,265.81,259.11,260.78,2596717.0,0.0
1084,2015-01-14,256.64,258.6,254.12,255.56,3056305.0,0.0
1083,2015-01-15,256.71,257.47,252.36,253.13,2644948.0,0.0
1082,2015-01-16,251.9,255.1,251.5,254.95,2784286.0,0.0
1081,2015-01-20,256.22,259.69,254.26,256.84,3733426.0,0.0
1080,2015-01-21,256.16,259.63,254.5,257.28,2445971.0,0.0
1079,2015-01-22,255.45,259.0,253.37,257.6,2891450.0,0.0
1078,2015-01-23,258.52,260.65,258.18,258.29,1541645.0,0.0
1077,2015-01-26,256.94,257.29,253.8,256.53,2138106.0,0.0
1076,2015-01-27,253.79,253.79,248.58,250.99,2756937.0,0.0
1075,2015-01-28,252.53,253.01,246.3,246.36,2856490.0,0.0
1074,2015-01-29,247.53,248.8,245.17,248.0,3901521.0,0.0
1073,2015-01-30,260.4,263.6182,254.91,254.91,5535563.0,0.0
1072,2015-02-02,256.31,256.31,249.7,255.34,3416746.0,0.0
1071,2015-02-03,256.71,260.45,254.74,259.79,3768879.0,0.0
1070,2015-02-04,259.59,266.73,259.1,264.89,5542533.0,0.0
1069,2015-02-05,267.25,271.8,265.9,271.8,4140954.0,0.0
1068,2015-02-06,271.75,272.45,266.04,267.42,2810472.0,0.0
1067,2015-02-09,267.41,268.34,265.28,265.46,1958581.0,0.0
1066,2015-02-10,266.75,267.87,263.6268,264.55,2349249.0,0.0
1065,2015-02-11,264.98,266.3,264.25,265.99,2198674.0,0.48
1064,2015-02-12,267.62,270.91,267.06,270.91,2910448.0,0.0
1063,2015-02-13,272.75,272.75,268.78,269.63,2119376.0,0.0
1062,2015-02-17,271.48,271.99,269.87,270.87,1702847.0,0.0
1061,2015-02-18,270.87,271.0,268.15,269.12,1604780.0,0.0
1060,2015-02-19,270.07,270.07,268.0,269.1,1413601.0,0.0
1059,2015-02-20,269.04,273.0,267.06,273.0,2258348.0,0.0
1058,2015-02-23,272.96,273.32,270.25,273.01,1663458.0,0.0
1057,2015-02-24,273.81,273.81,271.17,272.47,2262294.0,0.0
1056,2015-02-25,271.26,274.23,271.26,273.01,1710716.0,0.0
1055,2015-02-26,273.2,274.5,272.02,273.75,3364428.0,0.0
1054,2015-02-27,273.47,274.19,271.31,271.31,1990720.0,0.0
1053,2015-03-02,276.71,278.29,274.44,278.29,2912052.0,0.0
1052,2015-03-03,278.65,278.65,273.5,275.3,2201601.0,0.0
1051,2015-03-04,275.15,275.15,272.25,273.75,1999005.0,0.0
1050,2015-03-05,275.0,275.14,273.75,274.13,1689019.0,0.0
1049,2015-03-06,273.4,274.48,269.25,269.34,2897673.0,0.0
1048,2015-03-09,270.52,272.21,269.08,271.42,2225975.0,0.0
1047,2015-03-10,269.64,269.86,265.2,265.2,2781380.0,0.0
1046,2015-03-11,265.63,267.38,263.05,264.75,3026306.0,0.0
1045,2015-03-12,266.4,270.0,266.3,269.58,2382702.0,0.0
1044,2015-03-13,268.84,268.84,264.5,265.03,3145448.0,0.0
1043,2015-03-16,266.89,270.05,266.63,269.02,2462200.0,0.0
1042,2015-03-17,268.06,268.36,264.14,264.5,3572233.0,0.0
1041,2015-03-18,264.09,267.98,259.01,267.67,12278863.0,0.0
1040,2015-03-19,66.83,67.19,65.75,66.81,15398272.0,0.0
1039,2015-03-20,67.25,67.7,66.78,67.41,15372026.0,0.0
1038,2015-03-23,68.03,68.21,67.07,67.08,8127441.0,0.0
1037,2015-03-24,67.1,67.69,66.84,67.1,6530697.0,0.0
1036,2015-03-25,67.1,67.43,65.73,65.73,13053704.0,0.0
1035,2015-03-26,65.25,66.3,65.02,65.59,9486715.0,0.0
1034,2015-03-27,65.52,65.81,65.15,65.54,6520720.0,0.0
1033,2015-03-30,66.02,66.32,65.5,65.66,11236154.0,0.0
1032,2015-03-31,65.47,66.205,65.39,65.41,7399322.0,0.0
1031,2015-04-01,65.45,65.5195,64.45,65.18,7632997.0,0.0
1030,2015-04-02,64.99,65.62,64.81,65.29,5083011.0,0.0
1029,2015-04-06,64.73,65.64,64.4105,65.2,8351074.0,0.0
1028,2015-04-07,65.38,66.19,65.31,65.8,6660419.0,0.0
1027,2015-04-08,65.89,66.84,65.8,66.5,6604178.0,0.0
1026,2015-04-09,66.57,66.82,65.76,66.44,5408427.0,0.0
1025,2015-04-10,66.69,66.69,65.93,66.34,4628505.0,0.0
1024,2015-04-13,66.22,66.8,65.51,65.61,5059770.0,0.0
1023,2015-04-14,65.52,65.94,64.88,65.53,5621787.0,0.0
