,Date,Open,High,Low,Close,Volume,Dividend
1266,2014-04-25,160.48,160.77,157.91,158.24,3302100.0,0.0
1265,2014-04-28,158.6,158.8299,154.0,156.54,3897800.0,0.0
1264,2014-04-29,157.03,158.38,156.64,158.24,2160500.0,0.0
1263,2014-04-30,158.38,160.36,158.19,159.82,2745700.0,0.0
1262,2014-05-01,159.8,161.0,159.7,160.37,2079500.0,0.0
1261,2014-05-02,160.46,161.84,158.57,158.88,2561500.0,0.0
1260,2014-05-05,156.5,156.9,154.52,156.35,3015700.0,0.0
1259,2014-05-06,155.85,155.85,154.18,154.54,3073100.0,0.0
1258,2014-05-07,155.41,156.31,153.71,155.52,3260900.0,0.0
1257,2014-05-08,155.76,158.22,155.2,157.4,2719600.0,0.0
1256,2014-05-09,157.57,157.9,155.68,157.2,2637000.0,0.0
1255,2014-05-12,157.91,159.95,157.91,159.55,2256100.0,0.0
1254,2014-05-13,159.56,160.899,159.13,160.28,1901500.0,0.0
1253,2014-05-14,160.2,160.89,159.28,159.45,2128700.0,0.0
1252,2014-05-15,158.69,158.96,155.92,156.64,2769300.0,0.0
1251,2014-05-16,155.61,156.97,154.843,156.43,2845600.0,0.0
1250,2014-05-19,156.25,157.99,156.01,157.67,1618000.0,0.0
1249,2014-05-20,157.48,157.91,155.61,156.35,2034900.0,0.0
1248,2014-05-21,157.16,159.75,157.13,159.35,4226300.0,0.0
1247,2014-05-22,158.95,160.3,158.65,159.85,1645100.0,0.0
1246,2014-05-23,159.91,160.48,159.5098,160.16,1210200.0,0.0
1245,2014-05-27,161.12,163.43,160.58,161.77,3248800.0,0.0
1244,2014-05-28,160.91,161.61,159.78,161.19,1855200.0,0.55
1243,2014-05-29,161.14,162.0,159.621,160.74,1779200.0,0.0
1242,2014-05-30,160.42,160.64,159.16,159.81,2206300.0,0.0
1241,2014-06-02,159.78,160.2,157.91,160.03,2125400.0,0.0
1240,2014-06-03,159.85,161.93,159.28,161.8,2408600.0,0.0
1239,2014-06-04,161.44,162.73,160.86,162.39,2098400.0,0.0
1238,2014-06-05,162.72,163.43,161.56,162.58,1859600.0,0.0
1237,2014-06-06,162.9,166.26,162.9,166.19,3478100.0,0.0
1236,2014-06-09,166.04,166.86,165.64,166.0,2377500.0,0.0
1235,2014-06-10,165.86,167.26,165.48,166.36,1684500.0,0.0
1234,2014-06-11,165.09,166.16,164.69,165.43,2004100.0,0.0
1233,2014-06-12,165.76,166.65,165.02,165.96,2309900.0,0.0
1232,2014-06-13,166.17,167.07,165.42,165.89,1761100.0,0.0
1231,2014-06-16,165.52,166.53,164.45,165.85,1756400.0,0.0
1230,2014-06-17,165.64,168.75,165.45,168.22,2450000.0,0.0
1229,2014-06-18,167.89,170.1,167.29,169.86,2873200.0,0.0
1228,2014-06-19,170.0,170.16,168.93,169.73,2306900.0,0.0
1227,2014-06-20,170.32,171.08,169.4201,169.84,4688200.0,0.0
1226,2014-06-23,170.18,170.62,169.21,170.24,1738500.0,0.0
1225,2014-06-24,169.55,170.55,167.95,168.23,1608000.0,0.0
1224,2014-06-25,167.82,169.02,167.4,168.38,1601200.0,0.0
1223,2014-06-26,167.0,168.11,166.37,168.01,2131200.0,0.0
1222,2014-06-27,167.25,167.65,166.37,166.78,3111200.0,0.0
1221,2014-06-30,166.87,167.91,166.37,167.44,1885200.0,0.0
1220,2014-07-01,166.35,168.27,166.06,166.81,2947800.0,0.0
1219,2014-07-02,167.0,167.813,166.57,166.89,1877600.0,0.0
1218,2014-07-03,167.83,169.9,167.72,169.46,1801200.0,0.0
1217,2014-07-07,168.97,168.97,166.9,167.78,1774000.0,0.0
1216,2014-07-08,166.74,166.78,163.73,164.91,2422200.0,0.0
1215,2014-07-09,165.24,165.3299,163.63,164.67,1943800.0,0.0
1214,2014-07-10,162.22,163.78,161.53,163.42,2204100.0,0.0
1213,2014-07-11,163.02,165.14,162.3837,164.8,2293300.0,0.0
1212,2014-07-14,167.18,167.72,166.46,167.0,3007700.0,0.0
1211,2014-07-15,169.7,170.1493,167.15,169.17,4802300.0,0.0
1210,2014-07-16,169.2,170.99,169.0,170.47,3305200.0,0.0
1209,2014-07-17,170.21,171.6,168.92,170.14,3815500.0,0.0
1208,2014-07-18,170.41,171.79,169.646,171.47,2558600.0,0.0
1207,2014-07-21,170.17,172.1,170.05,171.72,2227400.0,0.0
1206,2014-07-22,172.38,175.38,172.38,175.02,3849500.0,0.0
1205,2014-07-23,175.21,177.22,174.625,176.82,3436100.0,0.0
1204,2014-07-24,176.8,177.32,175.61,176.26,2012800.0,0.0
1203,2014-07-25,180.48,182.07,179.43,179.6,2114900.0,0.0
1202,2014-07-28,175.0,176.4599,174.67,175.95,2303400.0,0.0
1201,2014-07-29,176.17,177.1099,175.45,175.54,3055600.0,0.0
1200,2014-07-30,175.96,177.48,175.36,175.76,2345600.0,0.0
1199,2014-07-31,174.44,175.27,172.79,172.87,3797600.0,0.0
1198,2014-08-01,172.38,172.76,169.4,170.25,3140000.0,0.0
1197,2014-08-04,170.57,171.89,170.05,171.69,2103900.0,0.0
1196,2014-08-05,171.3,171.77,168.89,169.42,2746200.0,0.0
1195,2014-08-06,168.15,170.85,168.02,169.74,1711700.0,0.0
1194,2014-08-07,170.3,171.07,168.74,169.1,1920900.0,0.0
1193,2014-08-08,169.35,172.49,168.68,172.26,2250900.0,0.0
1192,2014-08-11,172.75,173.4098,171.62,172.46,2098000.0,0.0
1191,2014-08-12,171.78,173.11,171.38,172.33,1362900.0,0.0
1190,2014-08-13,172.4,172.89,171.27,172.37,1711100.0,0.0
1189,2014-08-14,172.8,173.1,171.69,172.73,1431400.0,0.0
1188,2014-08-15,172.84,174.6,171.44,171.9,2446000.0,0.0
1187,2014-08-18,173.25,174.63,172.7,174.55,1877700.0,0.0
1186,2014-08-19,174.91,175.1,173.63,173.96,1916100.0,0.0
1185,2014-08-20,173.27,174.18,172.6001,174.03,1755100.0,0.0
1184,2014-08-21,174.24,175.92,173.44,175.15,2075200.0,0.0
1183,2014-08-22,175.35,176.98,174.83,175.47,2682000.0,0.0
1182,2014-08-25,176.71,179.86,176.46,177.87,3063500.0,0.0
1181,2014-08-26,178.47,179.15,177.81,177.9,3110600.0,0.0
1180,2014-08-27,178.36,178.36,177.01,177.81,2073700.0,0.55
1179,2014-08-28,177.05,177.75,175.89,177.65,1961800.0,0.0
1178,2014-08-29,178.32,179.5,177.852,179.11,2560600.0,0.0
1177,2014-09-02,179.26,180.21900000000002,178.38,179.77,1986300.0,0.0
1176,2014-09-03,180.48,182.07,179.43,179.6,2397700.0,0.0
1175,2014-09-04,179.93,181.5998,179.55,180.08,1678500.0,0.0
1174,2014-09-05,179.58,179.905,177.88,179.75,2562800.0,0.0
1173,2014-09-08,179.58,180.92,179.22,180.11,1746400.0,0.0
1172,2014-09-09,177.93,178.64,176.62,177.4,2598500.0,0.0
1171,2014-09-10,178.33,180.18,178.12,179.87,2457800.0,0.0
1170,2014-09-11,178.77,181.44,178.5,181.0,1905300.0,0.0
1169,2014-09-12,180.63,183.47,180.63,183.17,3358600.0,0.0
1168,2014-09-15,182.91,184.4,182.51,183.98,2308000.0,0.0
1167,2014-09-16,183.9,184.56,182.8,184.04,2137600.0,0.0
1166,2014-09-17,183.82,185.77,183.46,184.82,2820300.0,0.0
1165,2014-09-18,185.83,188.43,185.5,187.89,3566600.0,0.0
1164,2014-09-19,188.26,188.58,185.88,186.2,5424500.0,0.0
1163,2014-09-22,186.0,186.95,185.1,185.29,1813146.0,0.0
1162,2014-09-23,184.57,186.86,184.57,185.09,1942877.0,0.0
1161,2014-09-24,185.26,188.12,184.4669,187.81,2806316.0,0.0
1160,2014-09-25,187.46,187.8,183.46,184.09,3002808.0,0.0
1159,2014-09-26,184.75,185.6,183.22,185.12,1932535.0,0.0
1158,2014-09-29,183.11,184.56,182.2,183.83,1747264.0,0.0
1157,2014-09-30,184.41,184.99,182.68,183.57,2037647.0,0.0
1156,2014-10-01,183.19,183.85,180.33,180.7,4196157.0,0.0
1155,2014-10-02,180.6,183.43,180.59,182.88,2789974.0,0.0
1154,2014-10-03,184.61,188.54,184.57,188.07,3271358.0,0.0
1153,2014-10-06,189.07,189.5,187.15,187.48,1938586.0,0.0
1152,2014-10-07,186.56,186.56,183.62,183.8,2927062.0,0.0
1151,2014-10-08,184.03,187.0,182.15,186.64,3163918.0,0.0
1150,2014-10-09,185.82,186.17,180.75,181.27,4893001.0,0.0
1149,2014-10-10,181.57,182.95,180.06,180.38,4405267.0,0.0
1148,2014-10-13,181.0,183.19,178.5,178.77,3436638.0,0.0
1147,2014-10-14,179.48,181.79,177.77,178.7,3557237.0,0.0
1146,2014-10-15,176.49,177.9499,171.52,177.24,6330496.0,0.0
1145,2014-10-16,172.02,176.29,171.26,172.58,7797808.0,0.0
1144,2014-10-17,175.8,177.54,175.1001,176.91,4950997.0,0.0
1143,2014-10-20,176.22,178.0,175.82,177.84,2307826.0,0.0
1142,2014-10-21,179.22,180.36,178.36,180.18,2652610.0,0.0
1141,2014-10-22,180.55,180.8,176.83,176.83,3088192.0,0.0
1140,2014-10-23,178.8,181.1,178.71,180.06,3396431.0,0.0
1139,2014-10-24,180.27,183.49,180.01,183.35,2900871.0,0.0
1138,2014-10-27,182.86,184.16,182.31,183.91,2388444.0,0.0
1137,2014-10-28,184.16,186.32,183.2,186.32,3036526.0,0.0
1136,2014-10-29,186.09,187.31,185.39,186.08,3378961.0,0.0
1135,2014-10-30,185.48,187.1,185.1665,186.97,2794682.0,0.0
1134,2014-10-31,189.24,190.0,188.12,189.99,3357146.0,0.0
1133,2014-11-03,190.35,191.98,189.75,190.83,2305251.0,0.0
1132,2014-11-04,190.47,190.97,188.82,190.27,2027361.0,0.0
1131,2014-11-05,191.58,191.87,189.61,189.84,3141124.0,0.0
1130,2014-11-06,190.38,191.44,189.78,191.0,1915400.0,0.0
1129,2014-11-07,191.25,191.475,189.3,190.71,1981390.0,0.0
1128,2014-11-10,190.51,191.87,190.51,191.8,1553929.0,0.0
1127,2014-11-11,191.81,192.68,190.53,191.88,1629826.0,0.0
1126,2014-11-12,190.66,190.89,189.33,190.18,2322073.0,0.0
1125,2014-11-13,190.84,191.19,189.2,190.24,1749632.0,0.0
1124,2014-11-14,190.36,190.84,189.62,189.98,1691531.0,0.0
