,Date,Open,High,Low,Close,Volume,Dividend
86,2017-11-02,244.69,247.74,243.38,246.88,2508272.0,0.0
87,2017-11-03,245.37,246.28,243.19,244.4,1954148.0,0.0
88,2017-11-06,243.5,244.579,241.67,243.49,1744619.0,0.0
89,2017-11-07,243.91,244.98,238.84,239.81,2483904.0,0.0
90,2017-11-08,239.2,242.32,237.55,241.25,2347205.0,0.0
91,2017-11-09,239.51,242.367,237.84,240.79,2122505.0,0.0
92,2017-11-10,241.69,243.32,240.0,240.15,1845319.0,0.0
93,2017-11-13,237.97,240.9,237.16,240.27,1953911.0,0.0
94,2017-11-14,239.65,240.88,235.63,237.24,2999674.0,0.0
95,2017-11-15,234.97,238.15,233.55,237.61,2564130.0,0.0
96,2017-11-16,238.38,240.69,238.2,239.37,2304276.0,0.0
97,2017-11-17,238.86,239.08,237.12,238.02,2826279.0,0.0
98,2017-11-20,238.78,238.78,237.11,238.13,2000660.0,0.0
99,2017-11-21,239.41,239.59,237.54,238.02,2223817.0,0.0
100,2017-11-22,237.94,238.95,236.36,236.43,2177129.0,0.0
101,2017-11-24,237.42,238.56,235.55,235.95,1268608.0,0.0
102,2017-11-27,235.75,236.88,234.8,235.11,1999613.0,0.0
103,2017-11-28,236.09,240.0,234.33,239.41,3212932.0,0.0
104,2017-11-29,241.25,244.47,240.4,241.36,4499247.0,0.75
105,2017-11-30,244.07,250.79,244.0,247.64,6362854.0,0.0
106,2017-12-01,249.78,250.68,244.01,248.95,4764988.0,0.0
107,2017-12-04,254.89,254.9,250.01,250.65,3313305.0,0.0
108,2017-12-05,250.8,251.35,247.41,248.33,2525950.0,0.0
109,2017-12-06,247.23,248.075,245.13,245.95,2330322.0,0.0
110,2017-12-07,244.62,249.48,244.4,248.56,2666379.0,0.0
111,2017-12-08,250.5,250.68,247.2,250.35,1958961.0,0.0
112,2017-12-11,250.0,251.4,248.76,250.13,1494228.0,0.0
113,2017-12-12,250.81,258.2,250.685,257.68,3455697.0,0.0
114,2017-12-13,257.81,260.5,255.56,255.56,3482131.0,0.0
115,2017-12-14,256.77,259.55,255.48,255.48,3353191.0,0.0
116,2017-12-15,256.7,258.97,254.76,257.17,5280749.0,0.0
117,2017-12-18,260.5,262.0,259.16,260.02,2575083.0,0.0
118,2017-12-19,260.8,261.8,256.18,256.48,2194751.0,0.0
119,2017-12-20,258.385,259.09,254.55,255.18,2050584.0,0.0
120,2017-12-21,256.38,262.09,256.28,261.01,3336789.0,0.0
121,2017-12-22,260.355,262.1363,257.72,258.97,2096161.0,0.0
122,2017-12-26,258.19,259.2,256.0,257.72,1289310.0,0.0
123,2017-12-27,257.98,257.98,255.52,255.95,1567928.0,0.0
124,2017-12-28,256.98,257.0,255.1,256.5,1301060.0,0.0
125,2017-12-29,255.87,256.6499,252.91,254.76,2519253.0,0.0
